,datetime,meter_reading,hour,minute,day,month,year
1041855,2022-12-01 00:00:00,12855158.0,0,0,1,12,2022
1041856,2022-12-01 00:15:00,12855258.0,0,15,1,12,2022
1041857,2022-12-01 00:30:00,12855355.0,0,30,1,12,2022
1041858,2022-12-01 00:45:00,12855457.0,0,45,1,12,2022
1041859,2022-12-01 01:00:00,12855554.0,1,0,1,12,2022
1041860,2022-12-01 01:15:00,12855655.0,1,15,1,12,2022
1041861,2022-12-01 01:30:00,12855753.0,1,30,1,12,2022
1041862,2022-12-01 01:45:00,12855854.0,1,45,1,12,2022
1041863,2022-12-01 02:00:00,12855951.0,2,0,1,12,2022
1041864,2022-12-01 02:15:00,12856052.0,2,15,1,12,2022
1041865,2022-12-01 02:30:00,12856149.0,2,30,1,12,2022
1041866,2022-12-01 02:45:00,12856249.0,2,45,1,12,2022
1041867,2022-12-01 03:00:00,12856346.0,3,0,1,12,2022
1041868,2022-12-01 03:15:00,12856446.0,3,15,1,12,2022
1041869,2022-12-01 03:30:00,12856544.0,3,30,1,12,2022
1041870,2022-12-01 03:45:00,12856642.0,3,45,1,12,2022
1041871,2022-12-01 04:00:00,12856740.0,4,0,1,12,2022
1041872,2022-12-01 04:15:00,12856839.0,4,15,1,12,2022
1041873,2022-12-01 04:30:00,12856939.0,4,30,1,12,2022
1041874,2022-12-01 04:45:00,12857038.0,4,45,1,12,2022
1041875,2022-12-01 05:00:00,12857138.0,5,0,1,12,2022
1041876,2022-12-01 05:15:00,12857232.0,5,15,1,12,2022
1041877,2022-12-01 05:30:00,12857332.0,5,30,1,12,2022
1041878,2022-12-01 05:45:00,12857431.0,5,45,1,12,2022
1041879,2022-12-01 06:00:00,12857534.0,6,0,1,12,2022
1041880,2022-12-01 06:15:00,12857633.0,6,15,1,12,2022
1041881,2022-12-01 06:30:00,12857735.0,6,30,1,12,2022
1041882,2022-12-01 06:45:00,12857833.0,6,45,1,12,2022
1041883,2022-12-01 07:00:00,12857937.0,7,0,1,12,2022
1041884,2022-12-01 07:15:00,12858038.0,7,15,1,12,2022
1041885,2022-12-01 07:30:00,12858141.0,7,30,1,12,2022
1041886,2022-12-01 07:45:00,12858241.0,7,45,1,12,2022
1041887,2022-12-01 08:00:00,12858343.0,8,0,1,12,2022
1041888,2022-12-01 08:15:00,12858440.0,8,15,1,12,2022
1041889,2022-12-01 08:30:00,12858544.0,8,30,1,12,2022
1041890,2022-12-01 08:45:00,12858644.0,8,45,1,12,2022
1041891,2022-12-01 09:00:00,12858748.0,9,0,1,12,2022
1041892,2022-12-01 09:15:00,12858847.0,9,15,1,12,2022
1041893,2022-12-01 09:30:00,12858954.0,9,30,1,12,2022
1041894,2022-12-01 09:45:00,12859053.0,9,45,1,12,2022
1041895,2022-12-01 10:00:00,12859159.0,10,0,1,12,2022
1041896,2022-12-01 10:15:00,12859261.0,10,15,1,12,2022
1041897,2022-12-01 10:30:00,12859368.0,10,30,1,12,2022
1041898,2022-12-01 10:45:00,12859471.0,10,45,1,12,2022
1041899,2022-12-01 11:00:00,12859580.0,11,0,1,12,2022
1041900,2022-12-01 11:15:00,12859680.0,11,15,1,12,2022
1041901,2022-12-01 11:30:00,12859788.0,11,30,1,12,2022
1041902,2022-12-01 11:45:00,12859892.0,11,45,1,12,2022
1041903,2022-12-01 12:00:00,12860001.0,12,0,1,12,2022
1041904,2022-12-01 12:15:00,12860106.0,12,15,1,12,2022
1041905,2022-12-01 12:30:00,12860215.0,12,30,1,12,2022
1041906,2022-12-01 12:45:00,12860316.0,12,45,1,12,2022
1041907,2022-12-01 13:00:00,12860425.0,13,0,1,12,2022
1041908,2022-12-01 13:15:00,12860530.0,13,15,1,12,2022
1041909,2022-12-01 13:30:00,12860640.0,13,30,1,12,2022
1041910,2022-12-01 13:45:00,12860744.0,13,45,1,12,2022
1041911,2022-12-01 14:00:00,12860851.0,14,0,1,12,2022
1041912,2022-12-01 14:15:00,12860956.0,14,15,1,12,2022
1041913,2022-12-01 14:30:00,12861065.0,14,30,1,12,2022
1041914,2022-12-01 14:45:00,12861169.0,14,45,1,12,2022
1041915,2022-12-01 15:00:00,12861274.0,15,0,1,12,2022
1041916,2022-12-01 15:15:00,12861379.0,15,15,1,12,2022
1041917,2022-12-01 15:30:00,12861484.0,15,30,1,12,2022
1041918,2022-12-01 15:45:00,12861586.0,15,45,1,12,2022
1041919,2022-12-01 16:00:00,12861690.0,16,0,1,12,2022
1041920,2022-12-01 16:15:00,12861790.0,16,15,1,12,2022
1041921,2022-12-01 16:30:00,12861894.0,16,30,1,12,2022
1041922,2022-12-01 16:45:00,12861994.0,16,45,1,12,2022
1041923,2022-12-01 17:00:00,12862098.0,17,0,1,12,2022
1041924,2022-12-01 17:15:00,12862195.0,17,15,1,12,2022
1041925,2022-12-01 17:30:00,12862296.0,17,30,1,12,2022
1041926,2022-12-01 17:45:00,12862395.0,17,45,1,12,2022
1041927,2022-12-01 18:00:00,12862499.0,18,0,1,12,2022
1041928,2022-12-01 18:15:00,12862595.0,18,15,1,12,2022
1041929,2022-12-01 18:30:00,12862696.0,18,30,1,12,2022
1041930,2022-12-01 18:45:00,12862795.0,18,45,1,12,2022
1041931,2022-12-01 19:00:00,12862895.0,19,0,1,12,2022
1041932,2022-12-01 19:15:00,12862997.0,19,15,1,12,2022
1041933,2022-12-01 19:30:00,12863098.0,19,30,1,12,2022
1041934,2022-12-01 19:45:00,12863199.0,19,45,1,12,2022
1041935,2022-12-01 20:00:00,12863297.0,20,0,1,12,2022
1041936,2022-12-01 20:15:00,12863398.0,20,15,1,12,2022
1041937,2022-12-01 20:30:00,12863494.0,20,30,1,12,2022
1041938,2022-12-01 20:45:00,12863594.0,20,45,1,12,2022
1041939,2022-12-01 21:00:00,12863691.0,21,0,1,12,2022
1041940,2022-12-01 21:15:00,12863792.0,21,15,1,12,2022
1041941,2022-12-01 21:30:00,12863891.0,21,30,1,12,2022
1041942,2022-12-01 21:45:00,12863991.0,21,45,1,12,2022
1041943,2022-12-01 22:00:00,12864089.0,22,0,1,12,2022
1041944,2022-12-01 22:15:00,12864187.0,22,15,1,12,2022
1041945,2022-12-01 22:30:00,12864285.0,22,30,1,12,2022
1041946,2022-12-01 22:45:00,12864380.0,22,45,1,12,2022
1041947,2022-12-01 23:00:00,12864478.0,23,0,1,12,2022
1041948,2022-12-01 23:15:00,12864571.0,23,15,1,12,2022
1041949,2022-12-01 23:30:00,12864668.0,23,30,1,12,2022
1041950,2022-12-01 23:45:00,12864761.0,23,45,1,12,2022
1041951,2022-12-02 00:00:00,12864857.0,0,0,2,12,2022
1041952,2022-12-02 00:15:00,12864949.0,0,15,2,12,2022
1041953,2022-12-02 00:30:00,12865043.0,0,30,2,12,2022
1041954,2022-12-02 00:45:00,12865133.0,0,45,2,12,2022
1041955,2022-12-02 01:00:00,12865228.0,1,0,2,12,2022
1041956,2022-12-02 01:15:00,12865322.0,1,15,2,12,2022
1041957,2022-12-02 01:30:00,12865416.0,1,30,2,12,2022
1041958,2022-12-02 01:45:00,12865512.0,1,45,2,12,2022
1041959,2022-12-02 02:00:00,12865605.0,2,0,2,12,2022
1041960,2022-12-02 02:15:00,12865701.0,2,15,2,12,2022
1041961,2022-12-02 02:30:00,12865792.0,2,30,2,12,2022
1041962,2022-12-02 02:45:00,12865887.0,2,45,2,12,2022
1041963,2022-12-02 03:00:00,12865980.0,3,0,2,12,2022
1041964,2022-12-02 03:15:00,12866074.0,3,15,2,12,2022
1041965,2022-12-02 03:30:00,12866168.0,3,30,2,12,2022
1041966,2022-12-02 03:45:00,12866260.0,3,45,2,12,2022
1041967,2022-12-02 04:00:00,12866354.0,4,0,2,12,2022
1041968,2022-12-02 04:15:00,12866445.0,4,15,2,12,2022
1041969,2022-12-02 04:30:00,12866540.0,4,30,2,12,2022
1041970,2022-12-02 04:45:00,12866633.0,4,45,2,12,2022
1041971,2022-12-02 05:00:00,12866725.0,5,0,2,12,2022
1041972,2022-12-02 05:15:00,12866819.0,5,15,2,12,2022
1041973,2022-12-02 05:30:00,12866910.0,5,30,2,12,2022
1041974,2022-12-02 05:45:00,12867006.0,5,45,2,12,2022
1041975,2022-12-02 06:00:00,12867104.0,6,0,2,12,2022
1041976,2022-12-02 06:15:00,12867205.0,6,15,2,12,2022
1041977,2022-12-02 06:30:00,12867304.0,6,30,2,12,2022
1041978,2022-12-02 06:45:00,12867405.0,6,45,2,12,2022
1041979,2022-12-02 07:00:00,12867501.0,7,0,2,12,2022
1041980,2022-12-02 07:15:00,12867598.0,7,15,2,12,2022
1041981,2022-12-02 07:30:00,12867701.0,7,30,2,12,2022
1041982,2022-12-02 07:45:00,12867800.0,7,45,2,12,2022
1041983,2022-12-02 08:00:00,12867903.0,8,0,2,12,2022
1041984,2022-12-02 08:15:00,12868001.0,8,15,2,12,2022
1041985,2022-12-02 08:30:00,12868103.0,8,30,2,12,2022
1041986,2022-12-02 08:45:00,12868200.0,8,45,2,12,2022
1041987,2022-12-02 09:00:00,12868305.0,9,0,2,12,2022
1041988,2022-12-02 09:15:00,12868407.0,9,15,2,12,2022
1041989,2022-12-02 09:30:00,12868512.0,9,30,2,12,2022
1041990,2022-12-02 09:45:00,12868614.0,9,45,2,12,2022
1041991,2022-12-02 10:00:00,12868723.0,10,0,2,12,2022
1041992,2022-12-02 10:15:00,12868825.0,10,15,2,12,2022
1041993,2022-12-02 10:30:00,12868934.0,10,30,2,12,2022
1041994,2022-12-02 10:45:00,12869039.0,10,45,2,12,2022
1041995,2022-12-02 11:00:00,12869149.0,11,0,2,12,2022
1041996,2022-12-02 11:15:00,12869255.0,11,15,2,12,2022
1041997,2022-12-02 11:30:00,12869362.0,11,30,2,12,2022
1041998,2022-12-02 11:45:00,12869470.0,11,45,2,12,2022
1041999,2022-12-02 12:00:00,12869580.0,12,0,2,12,2022
1042000,2022-12-02 12:15:00,12869691.0,12,15,2,12,2022
1042001,2022-12-02 12:30:00,12869799.0,12,30,2,12,2022
1042002,2022-12-02 12:45:00,12869908.0,12,45,2,12,2022
1042003,2022-12-02 13:00:00,12870016.0,13,0,2,12,2022
1042004,2022-12-02 13:15:00,12870127.0,13,15,2,12,2022
1042005,2022-12-02 13:30:00,12870234.0,13,30,2,12,2022
1042006,2022-12-02 13:45:00,12870342.0,13,45,2,12,2022
1042007,2022-12-02 14:00:00,12870450.0,14,0,2,12,2022
1042008,2022-12-02 14:15:00,12870564.0,14,15,2,12,2022
1042009,2022-12-02 14:30:00,12870675.0,14,30,2,12,2022
1042010,2022-12-02 14:45:00,12870787.0,14,45,2,12,2022
1042011,2022-12-02 15:00:00,12870892.0,15,0,2,12,2022
1042012,2022-12-02 15:15:00,12871002.0,15,15,2,12,2022
1042013,2022-12-02 15:30:00,12871113.0,15,30,2,12,2022
1042014,2022-12-02 15:45:00,12871222.0,15,45,2,12,2022
1042015,2022-12-02 16:00:00,12871332.0,16,0,2,12,2022
1042016,2022-12-02 16:15:00,12871441.0,16,15,2,12,2022
1042017,2022-12-02 16:30:00,12871551.0,16,30,2,12,2022
1042018,2022-12-02 16:45:00,12871660.0,16,45,2,12,2022
1042019,2022-12-02 17:00:00,12871770.0,17,0,2,12,2022
1042020,2022-12-02 17:15:00,12871877.0,17,15,2,12,2022
1042021,2022-12-02 17:30:00,12871986.0,17,30,2,12,2022
1042022,2022-12-02 17:45:00,12872090.0,17,45,2,12,2022
1042023,2022-12-02 18:00:00,12872196.0,18,0,2,12,2022
1042024,2022-12-02 18:15:00,12872299.0,18,15,2,12,2022
1042025,2022-12-02 18:30:00,12872406.0,18,30,2,12,2022
1042026,2022-12-02 18:45:00,12872510.0,18,45,2,12,2022
1042027,2022-12-02 19:00:00,12872617.0,19,0,2,12,2022
1042028,2022-12-02 19:15:00,12872721.0,19,15,2,12,2022
1042029,2022-12-02 19:30:00,12872826.0,19,30,2,12,2022
1042030,2022-12-02 19:45:00,12872932.0,19,45,2,12,2022
1042031,2022-12-02 20:00:00,12873039.0,20,0,2,12,2022
1042032,2022-12-02 20:15:00,12873143.0,20,15,2,12,2022
1042033,2022-12-02 20:30:00,12873247.0,20,30,2,12,2022
1042034,2022-12-02 20:45:00,12873352.0,20,45,2,12,2022
1042035,2022-12-02 21:00:00,12873454.0,21,0,2,12,2022
1042036,2022-12-02 21:15:00,12873557.0,21,15,2,12,2022
1042037,2022-12-02 21:30:00,12873660.0,21,30,2,12,2022
1042038,2022-12-02 21:45:00,12873763.0,21,45,2,12,2022
1042039,2022-12-02 22:00:00,12873867.0,22,0,2,12,2022
1042040,2022-12-02 22:15:00,12873971.0,22,15,2,12,2022
1042041,2022-12-02 22:30:00,12874070.0,22,30,2,12,2022
1042042,2022-12-02 22:45:00,12874170.0,22,45,2,12,2022
1042043,2022-12-02 23:00:00,12874270.0,23,0,2,12,2022
1042044,2022-12-02 23:15:00,12874371.0,23,15,2,12,2022
1042045,2022-12-02 23:30:00,12874472.0,23,30,2,12,2022
1042046,2022-12-02 23:45:00,12874571.0,23,45,2,12,2022
1042047,2022-12-03 00:00:00,12874670.0,0,0,3,12,2022
1042048,2022-12-03 00:15:00,12874767.0,0,15,3,12,2022
1042049,2022-12-03 00:30:00,12874866.0,0,30,3,12,2022
1042050,2022-12-03 00:45:00,12874965.0,0,45,3,12,2022
1042051,2022-12-03 01:00:00,12875065.0,1,0,3,12,2022
1042052,2022-12-03 01:15:00,12875164.0,1,15,3,12,2022
1042053,2022-12-03 01:30:00,12875264.0,1,30,3,12,2022
1042054,2022-12-03 01:45:00,12875359.0,1,45,3,12,2022
1042055,2022-12-03 02:00:00,12875457.0,2,0,3,12,2022
1042056,2022-12-03 02:15:00,12875553.0,2,15,3,12,2022
1042057,2022-12-03 02:30:00,12875654.0,2,30,3,12,2022
1042058,2022-12-03 02:45:00,12875751.0,2,45,3,12,2022
1042059,2022-12-03 03:00:00,12875851.0,3,0,3,12,2022
1042060,2022-12-03 03:15:00,12875947.0,3,15,3,12,2022
1042061,2022-12-03 03:30:00,12876047.0,3,30,3,12,2022
1042062,2022-12-03 03:45:00,12876145.0,3,45,3,12,2022
1042063,2022-12-03 04:00:00,12876246.0,4,0,3,12,2022
1042064,2022-12-03 04:15:00,12876341.0,4,15,3,12,2022
1042065,2022-12-03 04:30:00,12876440.0,4,30,3,12,2022
1042066,2022-12-03 04:45:00,12876532.0,4,45,3,12,2022
1042067,2022-12-03 05:00:00,12876632.0,5,0,3,12,2022
1042068,2022-12-03 05:15:00,12876728.0,5,15,3,12,2022
1042069,2022-12-03 05:30:00,12876826.0,5,30,3,12,2022
1042070,2022-12-03 05:45:00,12876923.0,5,45,3,12,2022
1042071,2022-12-03 06:00:00,12877022.0,6,0,3,12,2022
1042072,2022-12-03 06:15:00,12877118.0,6,15,3,12,2022
1042073,2022-12-03 06:30:00,12877214.0,6,30,3,12,2022
1042074,2022-12-03 06:45:00,12877313.0,6,45,3,12,2022
1042075,2022-12-03 07:00:00,12877414.0,7,0,3,12,2022
1042076,2022-12-03 07:15:00,12877514.0,7,15,3,12,2022
1042077,2022-12-03 07:30:00,12877611.0,7,30,3,12,2022
1042078,2022-12-03 07:45:00,12877709.0,7,45,3,12,2022
1042079,2022-12-03 08:00:00,12877806.0,8,0,3,12,2022
1042080,2022-12-03 08:15:00,12877909.0,8,15,3,12,2022
1042081,2022-12-03 08:30:00,12878009.0,8,30,3,12,2022
1042082,2022-12-03 08:45:00,12878113.0,8,45,3,12,2022
1042083,2022-12-03 09:00:00,12878212.0,9,0,3,12,2022
1042084,2022-12-03 09:15:00,12878316.0,9,15,3,12,2022
1042085,2022-12-03 09:30:00,12878415.0,9,30,3,12,2022
1042086,2022-12-03 09:45:00,12878524.0,9,45,3,12,2022
1042087,2022-12-03 10:00:00,12878629.0,10,0,3,12,2022
1042088,2022-12-03 10:15:00,12878737.0,10,15,3,12,2022
1042089,2022-12-03 10:30:00,12878841.0,10,30,3,12,2022
1042090,2022-12-03 10:45:00,12878948.0,10,45,3,12,2022
1042091,2022-12-03 11:00:00,12879054.0,11,0,3,12,2022
1042092,2022-12-03 11:15:00,12879162.0,11,15,3,12,2022
1042093,2022-12-03 11:30:00,12879267.0,11,30,3,12,2022
1042094,2022-12-03 11:45:00,12879374.0,11,45,3,12,2022
1042095,2022-12-03 12:00:00,12879476.0,12,0,3,12,2022
1042096,2022-12-03 12:15:00,12879584.0,12,15,3,12,2022
1042097,2022-12-03 12:30:00,12879689.0,12,30,3,12,2022
1042098,2022-12-03 12:45:00,12879798.0,12,45,3,12,2022
1042099,2022-12-03 13:00:00,12879902.0,13,0,3,12,2022
1042100,2022-12-03 13:15:00,12880007.0,13,15,3,12,2022
1042101,2022-12-03 13:30:00,12880114.0,13,30,3,12,2022
1042102,2022-12-03 13:45:00,12880221.0,13,45,3,12,2022
1042103,2022-12-03 14:00:00,12880330.0,14,0,3,12,2022
1042104,2022-12-03 14:15:00,12880430.0,14,15,3,12,2022
1042105,2022-12-03 14:30:00,12880538.0,14,30,3,12,2022
1042106,2022-12-03 14:45:00,12880643.0,14,45,3,12,2022
1042107,2022-12-03 15:00:00,12880753.0,15,0,3,12,2022
1042108,2022-12-03 15:15:00,12880856.0,15,15,3,12,2022
1042109,2022-12-03 15:30:00,12880963.0,15,30,3,12,2022
1042110,2022-12-03 15:45:00,12881067.0,15,45,3,12,2022
1042111,2022-12-03 16:00:00,12881175.0,16,0,3,12,2022
1042112,2022-12-03 16:15:00,12881279.0,16,15,3,12,2022
1042113,2022-12-03 16:30:00,12881381.0,16,30,3,12,2022
1042114,2022-12-03 16:45:00,12881484.0,16,45,3,12,2022
1042115,2022-12-03 17:00:00,12881590.0,17,0,3,12,2022
1042116,2022-12-03 17:15:00,12881694.0,17,15,3,12,2022
1042117,2022-12-03 17:30:00,12881800.0,17,30,3,12,2022
1042118,2022-12-03 17:45:00,12881901.0,17,45,3,12,2022
1042119,2022-12-03 18:00:00,12882007.0,18,0,3,12,2022
1042120,2022-12-03 18:15:00,12882110.0,18,15,3,12,2022
1042121,2022-12-03 18:30:00,12882215.0,18,30,3,12,2022
1042122,2022-12-03 18:45:00,12882317.0,18,45,3,12,2022
1042123,2022-12-03 19:00:00,12882420.0,19,0,3,12,2022
1042124,2022-12-03 19:15:00,12882521.0,19,15,3,12,2022
1042125,2022-12-03 19:30:00,12882626.0,19,30,3,12,2022
1042126,2022-12-03 19:45:00,12882727.0,19,45,3,12,2022
1042127,2022-12-03 20:00:00,12882830.0,20,0,3,12,2022
1042128,2022-12-03 20:15:00,12882932.0,20,15,3,12,2022
1042129,2022-12-03 20:30:00,12883035.0,20,30,3,12,2022
1042130,2022-12-03 20:45:00,12883134.0,20,45,3,12,2022
1042131,2022-12-03 21:00:00,12883237.0,21,0,3,12,2022
1042132,2022-12-03 21:15:00,12883338.0,21,15,3,12,2022
1042133,2022-12-03 21:30:00,12883441.0,21,30,3,12,2022
1042134,2022-12-03 21:45:00,12883541.0,21,45,3,12,2022
1042135,2022-12-03 22:00:00,12883642.0,22,0,3,12,2022
1042136,2022-12-03 22:15:00,12883740.0,22,15,3,12,2022
1042137,2022-12-03 22:30:00,12883840.0,22,30,3,12,2022
1042138,2022-12-03 22:45:00,12883934.0,22,45,3,12,2022
1042139,2022-12-03 23:00:00,12884031.0,23,0,3,12,2022
1042140,2022-12-03 23:15:00,12884128.0,23,15,3,12,2022
1042141,2022-12-03 23:30:00,12884220.0,23,30,3,12,2022
1042142,2022-12-03 23:45:00,12884319.0,23,45,3,12,2022
1042143,2022-12-04 00:00:00,12884416.0,0,0,4,12,2022
1042144,2022-12-04 00:15:00,12884519.0,0,15,4,12,2022
1042145,2022-12-04 00:30:00,12884615.0,0,30,4,12,2022
1042146,2022-12-04 00:45:00,12884711.0,0,45,4,12,2022
1042147,2022-12-04 01:00:00,12884806.0,1,0,4,12,2022
1042148,2022-12-04 01:15:00,12884905.0,1,15,4,12,2022
1042149,2022-12-04 01:30:00,12885000.0,1,30,4,12,2022
1042150,2022-12-04 01:45:00,12885096.0,1,45,4,12,2022
1042151,2022-12-04 02:00:00,12885188.0,2,0,4,12,2022
1042152,2022-12-04 02:15:00,12885283.0,2,15,4,12,2022
1042153,2022-12-04 02:30:00,12885381.0,2,30,4,12,2022
1042154,2022-12-04 02:45:00,12885476.0,2,45,4,12,2022
1042155,2022-12-04 03:00:00,12885576.0,3,0,4,12,2022
1042156,2022-12-04 03:15:00,12885670.0,3,15,4,12,2022
1042157,2022-12-04 03:30:00,12885767.0,3,30,4,12,2022
1042158,2022-12-04 03:45:00,12885857.0,3,45,4,12,2022
1042159,2022-12-04 04:00:00,12885955.0,4,0,4,12,2022
1042160,2022-12-04 04:15:00,12886053.0,4,15,4,12,2022
1042161,2022-12-04 04:30:00,12886153.0,4,30,4,12,2022
1042162,2022-12-04 04:45:00,12886249.0,4,45,4,12,2022
1042163,2022-12-04 05:00:00,12886344.0,5,0,4,12,2022
1042164,2022-12-04 05:15:00,12886442.0,5,15,4,12,2022
1042165,2022-12-04 05:30:00,12886534.0,5,30,4,12,2022
1042166,2022-12-04 05:45:00,12886631.0,5,45,4,12,2022
1042167,2022-12-04 06:00:00,12886727.0,6,0,4,12,2022
1042168,2022-12-04 06:15:00,12886825.0,6,15,4,12,2022
1042169,2022-12-04 06:30:00,12886923.0,6,30,4,12,2022
1042170,2022-12-04 06:45:00,12887023.0,6,45,4,12,2022
1042171,2022-12-04 07:00:00,12887123.0,7,0,4,12,2022
1042172,2022-12-04 07:15:00,12887223.0,7,15,4,12,2022
1042173,2022-12-04 07:30:00,12887320.0,7,30,4,12,2022
1042174,2022-12-04 07:45:00,12887416.0,7,45,4,12,2022
1042175,2022-12-04 08:00:00,12887519.0,8,0,4,12,2022
1042176,2022-12-04 08:15:00,12887620.0,8,15,4,12,2022
1042177,2022-12-04 08:30:00,12887724.0,8,30,4,12,2022
1042178,2022-12-04 08:45:00,12887824.0,8,45,4,12,2022
1042179,2022-12-04 09:00:00,12887928.0,9,0,4,12,2022
1042180,2022-12-04 09:15:00,12888027.0,9,15,4,12,2022
1042181,2022-12-04 09:30:00,12888134.0,9,30,4,12,2022
1042182,2022-12-04 09:45:00,12888237.0,9,45,4,12,2022
1042183,2022-12-04 10:00:00,12888344.0,10,0,4,12,2022
1042184,2022-12-04 10:15:00,12888448.0,10,15,4,12,2022
1042185,2022-12-04 10:30:00,12888553.0,10,30,4,12,2022
1042186,2022-12-04 10:45:00,12888657.0,10,45,4,12,2022
1042187,2022-12-04 11:00:00,12888765.0,11,0,4,12,2022
1042188,2022-12-04 11:15:00,12888869.0,11,15,4,12,2022
1042189,2022-12-04 11:30:00,12888977.0,11,30,4,12,2022
1042190,2022-12-04 11:45:00,12889076.0,11,45,4,12,2022
1042191,2022-12-04 12:00:00,12889182.0,12,0,4,12,2022
1042192,2022-12-04 12:15:00,12889285.0,12,15,4,12,2022
1042193,2022-12-04 12:30:00,12889392.0,12,30,4,12,2022
1042194,2022-12-04 12:45:00,12889496.0,12,45,4,12,2022
1042195,2022-12-04 13:00:00,12889599.0,13,0,4,12,2022
1042196,2022-12-04 13:15:00,12889704.0,13,15,4,12,2022
1042197,2022-12-04 13:30:00,12889809.0,13,30,4,12,2022
1042198,2022-12-04 13:45:00,12889912.0,13,45,4,12,2022
1042199,2022-12-04 14:00:00,12890017.0,14,0,4,12,2022
1042200,2022-12-04 14:15:00,12890119.0,14,15,4,12,2022
1042201,2022-12-04 14:30:00,12890222.0,14,30,4,12,2022
1042202,2022-12-04 14:45:00,12890326.0,14,45,4,12,2022
1042203,2022-12-04 15:00:00,12890432.0,15,0,4,12,2022
1042204,2022-12-04 15:15:00,12890537.0,15,15,4,12,2022
1042205,2022-12-04 15:30:00,12890645.0,15,30,4,12,2022
1042206,2022-12-04 15:45:00,12890749.0,15,45,4,12,2022
1042207,2022-12-04 16:00:00,12890853.0,16,0,4,12,2022
1042208,2022-12-04 16:15:00,12890957.0,16,15,4,12,2022
1042209,2022-12-04 16:30:00,12891063.0,16,30,4,12,2022
1042210,2022-12-04 16:45:00,12891167.0,16,45,4,12,2022
1042211,2022-12-04 17:00:00,12891271.0,17,0,4,12,2022
1042212,2022-12-04 17:15:00,12891375.0,17,15,4,12,2022
1042213,2022-12-04 17:30:00,12891476.0,17,30,4,12,2022
1042214,2022-12-04 17:45:00,12891577.0,17,45,4,12,2022
1042215,2022-12-04 18:00:00,12891679.0,18,0,4,12,2022
1042216,2022-12-04 18:15:00,12891780.0,18,15,4,12,2022
1042217,2022-12-04 18:30:00,12891880.0,18,30,4,12,2022
1042218,2022-12-04 18:45:00,12891981.0,18,45,4,12,2022
1042219,2022-12-04 19:00:00,12892080.0,19,0,4,12,2022
1042220,2022-12-04 19:15:00,12892181.0,19,15,4,12,2022
1042221,2022-12-04 19:30:00,12892277.0,19,30,4,12,2022
1042222,2022-12-04 19:45:00,12892378.0,19,45,4,12,2022
1042223,2022-12-04 20:00:00,12892477.0,20,0,4,12,2022
1042224,2022-12-04 20:15:00,12892580.0,20,15,4,12,2022
1042225,2022-12-04 20:30:00,12892679.0,20,30,4,12,2022
1042226,2022-12-04 20:45:00,12892782.0,20,45,4,12,2022
1042227,2022-12-04 21:00:00,12892880.0,21,0,4,12,2022
1042228,2022-12-04 21:15:00,12892981.0,21,15,4,12,2022
1042229,2022-12-04 21:30:00,12893078.0,21,30,4,12,2022
1042230,2022-12-04 21:45:00,12893178.0,21,45,4,12,2022
1042231,2022-12-04 22:00:00,12893274.0,22,0,4,12,2022
1042232,2022-12-04 22:15:00,12893372.0,22,15,4,12,2022
1042233,2022-12-04 22:30:00,12893469.0,22,30,4,12,2022
1042234,2022-12-04 22:45:00,12893568.0,22,45,4,12,2022
1042235,2022-12-04 23:00:00,12893666.0,23,0,4,12,2022
1042236,2022-12-04 23:15:00,12893765.0,23,15,4,12,2022
1042237,2022-12-04 23:30:00,12893863.0,23,30,4,12,2022
1042238,2022-12-04 23:45:00,12893961.0,23,45,4,12,2022
1042239,2022-12-05 00:00:00,12894060.0,0,0,5,12,2022
1042240,2022-12-05 00:15:00,12894155.0,0,15,5,12,2022
1042241,2022-12-05 00:30:00,12894256.0,0,30,5,12,2022
1042242,2022-12-05 00:45:00,12894352.0,0,45,5,12,2022
1042243,2022-12-05 01:00:00,12894452.0,1,0,5,12,2022
1042244,2022-12-05 01:15:00,12894549.0,1,15,5,12,2022
1042245,2022-12-05 01:30:00,12894647.0,1,30,5,12,2022
1042246,2022-12-05 01:45:00,12894743.0,1,45,5,12,2022
1042247,2022-12-05 02:00:00,12894841.0,2,0,5,12,2022
1042248,2022-12-05 02:15:00,12894936.0,2,15,5,12,2022
1042249,2022-12-05 02:30:00,12895032.0,2,30,5,12,2022
1042250,2022-12-05 02:45:00,12895127.0,2,45,5,12,2022
1042251,2022-12-05 03:00:00,12895218.0,3,0,5,12,2022
1042252,2022-12-05 03:15:00,12895313.0,3,15,5,12,2022
1042253,2022-12-05 03:30:00,12895406.0,3,30,5,12,2022
1042254,2022-12-05 03:45:00,12895503.0,3,45,5,12,2022
1042255,2022-12-05 04:00:00,12895596.0,4,0,5,12,2022
1042256,2022-12-05 04:15:00,12895692.0,4,15,5,12,2022
1042257,2022-12-05 04:30:00,12895784.0,4,30,5,12,2022
1042258,2022-12-05 04:45:00,12895880.0,4,45,5,12,2022
1042259,2022-12-05 05:00:00,12895974.0,5,0,5,12,2022
1042260,2022-12-05 05:15:00,12896067.0,5,15,5,12,2022
1042261,2022-12-05 05:30:00,12896161.0,5,30,5,12,2022
1042262,2022-12-05 05:45:00,12896252.0,5,45,5,12,2022
1042263,2022-12-05 06:00:00,12896352.0,6,0,5,12,2022
1042264,2022-12-05 06:15:00,12896446.0,6,15,5,12,2022
1042265,2022-12-05 06:30:00,12896546.0,6,30,5,12,2022
